Attendance_ID,Student_ID,Date,Morning_Session_Status,Evening_Lab_Status,Snacks_Consumed
2793,STU2113,2026-04-07,Present,Present,Yes
2794,STU2114,2026-04-07,Present,Present,Yes
2795,STU2115,2026-04-07,Present,Present,Yes
2796,STU2116,2026-04-07,Present,Present,Yes
2797,STU2117,2026-04-07,Present,Present,Yes
2798,STU2118,2026-04-07,Present,Present,Yes
2799,STU2119,2026-04-07,Present,Present,Yes
2800,STU2120,2026-04-07,Present,Present,Yes
2801,STU2121,2026-04-07,Present,Present,Yes
2802,STU2122,2026-04-07,Present,Present,Yes
2803,STU2123,2026-04-07,Present,Present,Yes
2804,STU2124,2026-04-07,Present,Present,Yes
2805,STU2125,2026-04-07,Present,Present,Yes
2806,STU2126,2026-04-07,Present,Present,Yes
2807,STU2127,2026-04-07,Present,Present,Yes
2808,STU2128,2026-04-07,Present,Present,Yes
2809,STU2129,2026-04-07,Present,Present,Yes
2810,STU2130,2026-04-07,Present,Absent,No
2811,STU2131,2026-04-07,Present,Present,Yes
2812,STU2132,2026-04-07,Present,Present,Yes
2813,STU2133,2026-04-07,Present,Present,Yes
2814,STU2134,2026-04-07,Present,Present,Yes
2815,STU2135,2026-04-07,Late,Absent,No
2816,STU2136,2026-04-07,Absent,Absent,No
2817,STU2137,2026-04-07,Present,Absent,No
2818,STU2138,2026-04-07,Present,Present,Yes
2819,STU2139,2026-04-07,Present,Present,Yes
2820,STU2140,2026-04-07,Present,Present,Yes
2821,STU2141,2026-04-07,Present,Present,Yes
2822,STU2142,2026-04-07,Present,Present,Yes
2823,STU2143,2026-04-07,Present,Present,Yes
2824,STU2144,2026-04-07,Present,Present,Yes
2825,STU2145,2026-04-07,Present,Present,Yes
2826,STU2146,2026-04-07,Present,Present,Yes
2827,STU2147,2026-04-07,Present,Present,Yes
2828,STU2148,2026-04-07,Present,Present,Yes
2829,STU2149,2026-04-07,Present,Present,Yes
2830,STU2150,2026-04-07,Late,Absent,No
2831,STU2151,2026-04-07,Present,Present,Yes
2832,STU2152,2026-04-07,Present,Present,Yes
2833,STU2153,2026-04-07,Present,Present,Yes
2834,STU2154,2026-04-07,Present,Present,Yes
2835,STU2155,2026-04-07,Present,Present,Yes
2836,STU2156,2026-04-07,Present,Absent,No
2837,STU2157,2026-04-07,Present,Present,Yes
2838,STU2158,2026-04-07,Present,Present,Yes
2839,STU2159,2026-04-07,Present,Present,Yes
2840,STU2160,2026-04-07,Present,Present,Yes
2841,STU2161,2026-04-07,Present,Present,Yes
2842,STU2162,2026-04-07,Present,Present,Yes
2843,STU2163,2026-04-07,Present,Present,Yes
2844,STU2164,2026-04-07,Present,Present,Yes
2845,STU2165,2026-04-07,Present,Present,Yes
2846,STU2166,2026-04-07,Absent,Absent,No
2847,STU2167,2026-04-07,Present,Present,Yes
2848,STU2168,2026-04-07,Present,Present,Yes
2849,STU2169,2026-04-07,Present,Absent,No
2850,STU2170,2026-04-07,Present,Present,Yes
2851,STU2171,2026-04-07,Present,Present,Yes
2852,STU2172,2026-04-07,Present,Present,Yes
2853,STU2173,2026-04-07,Present,Present,Yes
2854,STU2174,2026-04-07,Absent,Absent,No
2855,STU2175,2026-04-07,Present,Absent,No
2856,STU2176,2026-04-07,Present,Present,Yes
2857,STU2177,2026-04-07,Present,Present,Yes
2858,STU2178,2026-04-07,Present,Present,Yes
2859,STU2179,2026-04-07,Present,Present,Yes
2860,STU2180,2026-04-07,Present,Present,Yes
2861,STU2181,2026-04-07,Present,Present,Yes
2862,STU2182,2026-04-07,Present,Present,Yes
2863,STU2183,2026-04-07,Present,Present,Yes
2864,STU2184,2026-04-07,Present,Present,Yes
2865,STU2185,2026-04-07,Present,Present,Yes
2866,STU2186,2026-04-07,Present,Present,Yes
2867,STU2187,2026-04-07,Present,Present,Yes
2868,STU2188,2026-04-07,Present,Present,Yes
2869,STU2189,2026-04-07,Present,Present,Yes
2870,STU2190,2026-04-07,Present,Present,Yes
2871,STU2191,2026-04-07,Present,Present,Yes
2872,STU2192,2026-04-07,Absent,Absent,No
2873,STU2193,2026-04-07,Present,Present,Yes
2874,STU2194,2026-04-07,Present,Present,Yes
2875,STU2195,2026-04-07,Present,Present,Yes
2876,STU2196,2026-04-07,Present,Present,Yes
2877,STU2197,2026-04-07,Present,Present,Yes
2878,STU2198,2026-04-07,Present,Present,Yes
2879,STU2199,2026-04-07,Present,Present,Yes
2880,STU2200,2026-04-07,Present,Absent,No
2881,STU2201,2026-04-07,Present,Present,Yes
2882,STU2202,2026-04-07,Present,Present,Yes
2883,STU2203,2026-04-07,Present,Present,Yes
2884,STU2204,2026-04-07,Present,Present,Yes
2885,STU2205,2026-04-07,Present,Present,Yes
2886,STU2206,2026-04-07,Present,Present,Yes
2887,STU2207,2026-04-07,Present,Present,Yes
2888,STU2208,2026-04-07,Present,Present,Yes
2889,STU2209,2026-04-07,Present,Present,Yes
2890,STU2210,2026-04-07,Present,Absent,No
2891,STU2211,2026-04-07,Present,Present,Yes
2892,STU2212,2026-04-07,Present,Present,Yes
2893,STU2213,2026-04-07,Present,Present,Yes
2894,STU2214,2026-04-07,Present,Present,Yes
2895,STU2215,2026-04-07,Present,Present,Yes
2896,STU2216,2026-04-07,Present,Absent,No
2897,STU2217,2026-04-07,Present,Present,Yes
2898,STU2218,2026-04-07,Present,Present,Yes
2899,STU2219,2026-04-07,Late,Absent,No
2900,STU2220,2026-04-07,Late,Absent,No
2901,STU2221,2026-04-07,Present,Present,Yes
2902,STU2222,2026-04-07,Present,Present,Yes
2903,STU2223,2026-04-07,Present,Present,Yes
2904,STU2224,2026-04-07,Present,Present,Yes
2905,STU2225,2026-04-07,Present,Present,Yes
2906,STU2226,2026-04-07,Present,Present,Yes
2907,STU2227,2026-04-07,Present,Absent,No
2908,STU2228,2026-04-07,Present,Present,Yes
2909,STU2229,2026-04-07,Present,Present,Yes
2910,STU2230,2026-04-07,Present,Present,Yes
2911,STU2231,2026-04-07,Present,Present,Yes
2912,STU2232,2026-04-07,Present,Present,Yes
2913,STU2233,2026-04-07,Present,Present,Yes
2914,STU2234,2026-04-07,Present,Present,Yes
2915,STU2235,2026-04-07,Present,Present,Yes
2916,STU2236,2026-04-07,Present,Present,Yes
2917,STU2237,2026-04-07,Present,Present,Yes
2918,STU2238,2026-04-07,Late,Absent,No
2919,STU2239,2026-04-07,Present,Present,Yes
2920,STU2240,2026-04-07,Present,Present,Yes
2921,STU2241,2026-04-07,Present,Present,Yes
2922,STU2242,2026-04-07,Present,Present,Yes
2923,STU2243,2026-04-07,Present,Present,Yes
2924,STU2244,2026-04-07,Present,Present,Yes
2925,STU2245,2026-04-07,Present,Present,Yes
2926,STU2246,2026-04-07,Present,Present,Yes
2927,STU2247,2026-04-07,Present,Present,Yes
2928,STU2248,2026-04-07,Present,Present,Yes
2929,STU2249,2026-04-07,Present,Present,Yes
2930,STU2250,2026-04-07,Present,Present,Yes
2931,STU2251,2026-04-07,Present,Present,Yes
2932,STU2252,2026-04-07,Present,Present,Yes
2933,STU2253,2026-04-07,Late,Absent,No
2934,STU2254,2026-04-07,Present,Present,Yes
2935,STU2255,2026-04-07,Present,Present,Yes
2936,STU2256,2026-04-07,Present,Present,Yes
2937,STU2257,2026-04-07,Present,Present,Yes
2938,STU2258,2026-04-07,Present,Present,Yes
2939,STU2259,2026-04-07,Present,Present,Yes
2940,STU2260,2026-04-07,Present,Present,Yes
2941,STU2261,2026-04-07,Present,Present,Yes
2942,STU2262,2026-04-07,Present,Present,Yes
2943,STU2263,2026-04-07,Present,Present,Yes
2944,STU2264,2026-04-07,Present,Present,Yes
2945,STU2265,2026-04-07,Present,Present,Yes
2946,STU2266,2026-04-07,Present,Present,Yes
2947,STU2267,2026-04-07,Present,Present,Yes
2948,STU2268,2026-04-07,Present,Present,Yes
2949,STU2269,2026-04-07,Present,Present,Yes
2950,STU2270,2026-04-07,Present,Absent,No
2951,STU2271,2026-04-07,Absent,Absent,No
2952,STU2272,2026-04-07,Present,Present,Yes
2953,STU2273,2026-04-07,Present,Present,Yes
2954,STU2274,2026-04-07,Present,Present,Yes
2955,STU2275,2026-04-07,Present,Present,Yes
2956,STU2276,2026-04-07,Present,Present,Yes
2957,STU2277,2026-04-07,Late,Absent,No
2958,STU2278,2026-04-07,Present,Present,Yes
2959,STU2279,2026-04-07,Present,Present,Yes
2960,STU2280,2026-04-07,Present,Present,Yes
2961,STU2281,2026-04-07,Present,Present,Yes
2962,STU2282,2026-04-07,Present,Present,Yes
2963,STU2283,2026-04-07,Present,Present,Yes
2964,STU2284,2026-04-07,Present,Present,Yes
2965,STU2285,2026-04-07,Present,Present,Yes
2966,STU2286,2026-04-07,Present,Present,Yes
2967,STU2287,2026-04-07,Present,Present,Yes
2968,STU2288,2026-04-07,Present,Present,Yes
2969,STU2289,2026-04-07,Present,Present,Yes
2970,STU2290,2026-04-07,Present,Present,Yes
2971,STU2291,2026-04-07,Absent,Absent,No
2972,STU2292,2026-04-07,Present,Present,Yes
2973,STU2293,2026-04-07,Present,Present,Yes
2974,STU2294,2026-04-07,Present,Present,Yes
2975,STU2295,2026-04-07,Present,Present,Yes
2976,STU2296,2026-04-07,Present,Present,Yes
2977,STU2297,2026-04-07,Absent,Absent,No
2978,STU2298,2026-04-07,Present,Present,Yes
2979,STU2299,2026-04-07,Present,Present,Yes
2980,STU2300,2026-04-07,Late,Absent,No
2981,STU2301,2026-04-07,Late,Absent,No
2982,STU2302,2026-04-07,Present,Present,Yes
2983,STU2303,2026-04-07,Present,Present,Yes
2984,STU2304,2026-04-07,Present,Present,Yes
2985,STU2305,2026-04-07,Present,Present,Yes
2986,STU2306,2026-04-07,Present,Present,Yes
2987,STU2307,2026-04-07,Absent,Absent,No
2988,STU2308,2026-04-07,Present,Present,Yes
2989,STU2309,2026-04-07,Present,Present,Yes
2990,STU2310,2026-04-07,Present,Present,Yes
2991,STU2311,2026-04-07,Present,Present,Yes
2992,STU2312,2026-04-07,Present,Present,Yes
2993,STU2313,2026-04-07,Present,Present,Yes
2994,STU2314,2026-04-07,Present,Present,Yes
2995,STU2315,2026-04-07,Present,Present,Yes
2996,STU2316,2026-04-07,Present,Present,Yes
2997,STU2317,2026-04-07,Present,Present,Yes
2998,STU2318,2026-04-07,Present,Present,Yes
2999,STU2319,2026-04-07,Present,Present,Yes
3000,STU2320,2026-04-07,Present,Absent,No
3001,STU2321,2026-04-07,Present,Present,Yes
3002,STU2322,2026-04-07,Present,Present,Yes
3003,STU2323,2026-04-07,Present,Present,Yes
3004,STU2324,2026-04-07,Present,Present,Yes
3005,STU2325,2026-04-07,Late,Absent,No
3006,STU2326,2026-04-07,Present,Present,Yes
3007,STU2327,2026-04-07,Present,Present,Yes
3008,STU2328,2026-04-07,Present,Present,Yes
3009,STU2329,2026-04-07,Absent,Absent,No
3010,STU2330,2026-04-07,Present,Present,Yes
3011,STU2331,2026-04-07,Present,Present,Yes
3012,STU2332,2026-04-07,Present,Present,Yes
3013,STU2333,2026-04-07,Present,Present,Yes
3014,STU2334,2026-04-07,Present,Present,Yes
3015,STU2335,2026-04-07,Present,Present,Yes
3016,STU2336,2026-04-07,Present,Present,Yes
3017,STU2337,2026-04-07,Present,Present,Yes
3018,STU2338,2026-04-07,Present,Absent,No
3019,STU2339,2026-04-07,Present,Present,Yes
3020,STU2340,2026-04-07,Present,Present,Yes
3021,STU2341,2026-04-07,Present,Present,Yes
3022,STU2342,2026-04-07,Absent,Absent,No
3023,STU2343,2026-04-07,Present,Present,Yes
3024,STU2344,2026-04-07,Absent,Absent,No
3025,STU2345,2026-04-07,Present,Present,Yes
3026,STU2346,2026-04-07,Present,Present,Yes
3027,STU2347,2026-04-07,Present,Present,Yes
3028,STU2348,2026-04-07,Present,Present,Yes
3029,STU2349,2026-04-07,Present,Present,Yes
3030,STU2350,2026-04-07,Present,Present,Yes
3031,STU2351,2026-04-07,Present,Present,Yes
3032,STU2352,2026-04-07,Present,Present,Yes
3033,STU2353,2026-04-07,Present,Present,Yes
3034,STU2354,2026-04-07,Present,Present,Yes
3035,STU2355,2026-04-07,Late,Absent,No
3036,STU2356,2026-04-07,Present,Absent,No
3037,STU2357,2026-04-07,Present,Present,Yes
3038,STU2358,2026-04-07,Present,Present,Yes
3039,STU2359,2026-04-07,Present,Present,Yes
3040,STU2360,2026-04-07,Present,Present,Yes
3041,STU2361,2026-04-07,Present,Present,Yes
3042,STU2362,2026-04-07,Present,Present,Yes
3043,STU2363,2026-04-07,Present,Present,Yes
3044,STU2364,2026-04-07,Present,Present,Yes
3045,STU2365,2026-04-07,Present,Present,Yes
3046,STU2366,2026-04-07,Present,Present,Yes
3047,STU2367,2026-04-07,Present,Present,Yes
3048,STU2368,2026-04-07,Present,Present,Yes
3049,STU2369,2026-04-07,Present,Present,Yes
3050,STU2370,2026-04-07,Present,Present,Yes
3051,STU2371,2026-04-07,Present,Present,Yes
3052,STU2372,2026-04-07,Present,Present,Yes
3053,STU2373,2026-04-07,Present,Present,Yes
3054,STU2374,2026-04-07,Present,Present,Yes
3055,STU2375,2026-04-07,Present,Present,Yes
3056,STU2376,2026-04-07,Present,Present,Yes
3057,STU2377,2026-04-07,Present,Present,Yes
3058,STU2378,2026-04-07,Present,Present,Yes
3059,STU2379,2026-04-07,Absent,Absent,No
3060,STU2380,2026-04-07,Present,Present,Yes
3061,STU2381,2026-04-07,Present,Present,Yes
3062,STU2382,2026-04-07,Present,Present,Yes
3063,STU2383,2026-04-07,Present,Present,Yes
3064,STU2384,2026-04-07,Present,Present,Yes
3065,STU2385,2026-04-07,Present,Present,Yes
3066,STU2386,2026-04-07,Present,Present,Yes
3067,STU2387,2026-04-07,Present,Present,Yes
3068,STU2388,2026-04-07,Present,Present,Yes
3069,STU2389,2026-04-07,Present,Present,Yes
3070,STU2390,2026-04-07,Present,Present,Yes
3071,STU2391,2026-04-07,Late,Absent,No
3072,STU2392,2026-04-07,Absent,Absent,No
3073,STU2393,2026-04-07,Present,Present,Yes
3074,STU2394,2026-04-07,Present,Present,Yes
3075,STU2395,2026-04-07,Present,Absent,No
3076,STU2396,2026-04-07,Present,Absent,No
3077,STU2397,2026-04-07,Present,Present,Yes
3078,STU2398,2026-04-07,Present,Present,Yes
3079,STU2399,2026-04-07,Present,Present,Yes
3080,STU2400,2026-04-07,Present,Present,Yes
3081,STU2401,2026-04-07,Present,Present,Yes
3082,STU2402,2026-04-07,Present,Present,Yes
3083,STU2403,2026-04-07,Present,Present,Yes
3084,STU2404,2026-04-07,Present,Present,Yes
3085,STU2405,2026-04-07,Present,Present,Yes
3086,STU2406,2026-04-07,Present,Present,Yes
3087,STU2407,2026-04-07,Absent,Absent,No
3088,STU2408,2026-04-07,Absent,Absent,No
3089,STU2409,2026-04-07,Present,Present,Yes
3090,STU2410,2026-04-07,Present,Present,Yes
3091,STU2411,2026-04-07,Present,Present,Yes
3092,STU2412,2026-04-07,Present,Present,Yes
3093,STU2413,2026-04-07,Present,Present,Yes
3094,STU2414,2026-04-07,Present,Present,Yes
3095,STU2415,2026-04-07,Present,Present,Yes
3096,STU2416,2026-04-07,Present,Present,Yes
3097,STU2417,2026-04-07,Late,Absent,No
3098,STU2418,2026-04-07,Present,Absent,No
3099,STU2419,2026-04-07,Present,Present,Yes
3100,STU2420,2026-04-07,Present,Absent,No
3101,STU2421,2026-04-07,Present,Absent,No
3102,STU2422,2026-04-07,Present,Present,Yes
3103,STU2423,2026-04-07,Absent,Absent,No
3104,STU2424,2026-04-07,Present,Present,Yes
3105,STU2425,2026-04-07,Present,Absent,No
3106,STU2426,2026-04-07,Present,Present,Yes
3107,STU2427,2026-04-07,Present,Present,Yes
3108,STU2428,2026-04-07,Late,Absent,No
3109,STU2429,2026-04-07,Present,Absent,No
3110,STU2430,2026-04-07,Present,Present,Yes
3111,STU2431,2026-04-07,Present,Present,Yes
3112,STU2432,2026-04-07,Present,Present,Yes
3113,STU2433,2026-04-07,Present,Present,Yes
3114,STU2434,2026-04-07,Present,Present,Yes
3115,STU2435,2026-04-07,Present,Present,Yes
3116,STU2436,2026-04-07,Present,Present,Yes
3117,STU2437,2026-04-07,Present,Present,Yes
3118,STU2438,2026-04-07,Present,Present,Yes
3119,STU2439,2026-04-07,Present,Present,Yes
3120,STU2440,2026-04-07,Present,Present,Yes
3121,STU2441,2026-04-07,Absent,Absent,No
3122,STU2442,2026-04-07,Present,Present,Yes
3123,STU2443,2026-04-07,Present,Present,Yes
3124,STU2444,2026-04-07,Present,Present,Yes
3125,STU2445,2026-04-07,Present,Present,Yes
3126,STU2446,2026-04-07,Absent,Absent,No
3127,STU2447,2026-04-07,Present,Present,Yes
3128,STU2448,2026-04-07,Present,Present,Yes
3129,STU2449,2026-04-07,Present,Present,Yes
3130,STU2450,2026-04-07,Present,Present,Yes
3131,STU2451,2026-04-07,Present,Present,Yes
3132,STU2452,2026-04-07,Present,Present,Yes
3133,STU2453,2026-04-07,Present,Present,Yes
3134,STU2454,2026-04-07,Present,Present,Yes
3135,STU2455,2026-04-07,Present,Present,Yes
3136,STU2456,2026-04-07,Present,Present,Yes
3137,STU2457,2026-04-07,Present,Present,Yes
3138,STU2458,2026-04-07,Present,Present,Yes
3139,STU2459,2026-04-07,Present,Present,Yes
3140,STU2460,2026-04-07,Late,Absent,No
3141,STU2461,2026-04-07,Present,Present,Yes
3142,STU2462,2026-04-07,Present,Present,Yes
3143,STU2463,2026-04-07,Present,Present,Yes
3144,STU2464,2026-04-07,Present,Present,Yes
3145,STU2465,2026-04-07,Present,Absent,No
3146,STU2466,2026-04-07,Present,Present,Yes
3147,STU2467,2026-04-07,Present,Present,Yes
3148,STU2468,2026-04-07,Present,Present,Yes
3149,STU2469,2026-04-07,Present,Present,Yes
3150,STU2470,2026-04-07,Present,Present,Yes
3151,STU2471,2026-04-07,Late,Absent,No
3152,STU2472,2026-04-07,Present,Present,Yes
3153,STU2473,2026-04-07,Present,Present,Yes
3154,STU2474,2026-04-07,Present,Present,Yes
3155,STU2475,2026-04-07,Late,Absent,No
3156,STU2476,2026-04-07,Absent,Absent,No
3157,STU2477,2026-04-07,Present,Present,Yes
3158,STU2478,2026-04-07,Present,Present,Yes
3159,STU2479,2026-04-07,Present,Present,Yes
3160,STU2480,2026-04-07,Present,Present,Yes
3161,STU2481,2026-04-07,Present,Present,Yes
3162,STU2482,2026-04-07,Present,Present,Yes
3163,STU2483,2026-04-07,Present,Present,Yes
3164,STU2484,2026-04-07,Present,Present,Yes
3165,STU2485,2026-04-07,Present,Present,Yes
3166,STU2486,2026-04-07,Present,Present,Yes
3167,STU2487,2026-04-07,Present,Present,Yes
3168,STU2488,2026-04-07,Present,Present,Yes
3169,STU2489,2026-04-07,Present,Present,Yes
3170,STU2490,2026-04-07,Present,Present,Yes
3171,STU2491,2026-04-07,Present,Present,Yes
3172,STU2492,2026-04-07,Present,Present,Yes
3173,STU2493,2026-04-07,Present,Present,Yes
3174,STU2494,2026-04-07,Present,Present,Yes
3175,STU2495,2026-04-07,Present,Absent,No
3176,STU2496,2026-04-07,Present,Present,Yes
3177,STU2497,2026-04-07,Present,Absent,No
3178,STU2498,2026-04-07,Present,Present,Yes
3179,STU2499,2026-04-07,Present,Present,Yes
3180,STU2500,2026-04-07,Present,Present,Yes
3181,STU2501,2026-04-07,Present,Present,Yes
3182,STU2502,2026-04-07,Present,Present,Yes
3183,STU2503,2026-04-07,Present,Present,Yes
3184,STU2504,2026-04-07,Present,Present,Yes
3185,STU2505,2026-04-07,Present,Present,Yes
3186,STU2506,2026-04-07,Present,Present,Yes
3187,STU2507,2026-04-07,Absent,Absent,No
3188,STU2508,2026-04-07,Present,Present,Yes
3189,STU2509,2026-04-07,Present,Present,Yes
3190,STU2510,2026-04-07,Present,Present,Yes
3191,STU2511,2026-04-07,Present,Present,Yes
3192,STU2512,2026-04-07,Present,Present,Yes
3193,STU2513,2026-04-07,Present,Present,Yes
3194,STU2514,2026-04-07,Present,Present,Yes
3195,STU2515,2026-04-07,Present,Present,Yes
3196,STU2516,2026-04-07,Present,Present,Yes
3197,STU2517,2026-04-07,Present,Present,Yes
3198,STU2518,2026-04-07,Absent,Absent,No
3199,STU2519,2026-04-07,Present,Present,Yes
3200,STU2520,2026-04-07,Present,Present,Yes
3201,STU2521,2026-04-07,Present,Present,Yes
3202,STU2522,2026-04-07,Present,Present,Yes
3203,STU2523,2026-04-07,Present,Present,Yes
3204,STU2524,2026-04-07,Present,Present,Yes
3205,STU2525,2026-04-07,Absent,Absent,No
3206,STU2526,2026-04-07,Present,Present,Yes
3207,STU2527,2026-04-07,Present,Present,Yes
3208,STU2528,2026-04-07,Present,Present,Yes
3209,STU2529,2026-04-07,Present,Present,Yes
3210,STU2530,2026-04-07,Present,Present,Yes
3211,STU2531,2026-04-07,Present,Present,Yes
3212,STU2532,2026-04-07,Present,Present,Yes
3213,STU2533,2026-04-07,Present,Present,Yes
3214,STU2534,2026-04-07,Present,Present,Yes
3215,STU2535,2026-04-07,Present,Present,Yes
3216,STU2536,2026-04-07,Present,Present,Yes
3217,STU2537,2026-04-07,Absent,Absent,No
3218,STU2538,2026-04-07,Present,Present,Yes
3219,STU2539,2026-04-07,Present,Present,Yes
3220,STU2540,2026-04-07,Present,Present,Yes
3221,STU2541,2026-04-07,Present,Present,Yes
3222,STU2542,2026-04-07,Present,Present,Yes
3223,STU2543,2026-04-07,Present,Present,Yes
3224,STU2544,2026-04-07,Present,Present,Yes
3225,STU2545,2026-04-07,Present,Present,Yes
3226,STU2546,2026-04-07,Present,Present,Yes
3227,STU2547,2026-04-07,Late,Absent,No
3228,STU2548,2026-04-07,Present,Present,Yes
3229,STU2549,2026-04-07,Present,Present,Yes
3230,STU2550,2026-04-07,Present,Present,Yes
3231,STU2551,2026-04-07,Present,Present,Yes
3232,STU2552,2026-04-07,Present,Present,Yes
3233,STU2553,2026-04-07,Present,Present,Yes
3234,STU2554,2026-04-07,Present,Present,Yes
3235,STU2555,2026-04-07,Present,Present,Yes
3236,STU2556,2026-04-07,Present,Present,Yes
3237,STU2557,2026-04-07,Present,Present,Yes
3238,STU2558,2026-04-07,Present,Present,Yes
3239,STU2559,2026-04-07,Present,Absent,No
3240,STU2560,2026-04-07,Present,Present,Yes
3241,STU2561,2026-04-07,Present,Absent,No
3242,STU2562,2026-04-07,Present,Present,Yes
3243,STU2563,2026-04-07,Present,Present,Yes
